video,frame_id,timestamp_sec,person_count,density_pct,density_change_rate,mean_motion_speed,max_motion_speed,direction_variance,flow_irregularity,heuristic_risk_score,heuristic_risk_level,ground_truth_risk_level,ground_truth_person_count,latency_ms
seq_02_normal_flow_b.mp4,51,2.55,18,23.2,-0.07,0.92,1.73,0.081,6.7,18.5,NORMAL,NORMAL,22,137.3
seq_02_normal_flow_b.mp4,52,2.6,18,23.2,-0.09,0.95,1.57,0.034,3.4,18.4,NORMAL,NORMAL,22,140.72
seq_02_normal_flow_b.mp4,53,2.65,18,23.2,-0.14,0.91,1.45,0.051,4.7,18.3,NORMAL,NORMAL,22,143.14
seq_02_normal_flow_b.mp4,54,2.7,18,23.2,-0.11,0.92,1.41,0.063,5.8,18.2,NORMAL,NORMAL,22,139.79
seq_02_normal_flow_b.mp4,55,2.75,18,23.2,-0.05,0.98,1.64,0.058,5.0,18.1,NORMAL,NORMAL,22,131.79
seq_02_normal_flow_b.mp4,56,2.8,18,23.2,-0.12,0.93,1.53,0.026,2.4,18.0,NORMAL,NORMAL,22,130.71
seq_02_normal_flow_b.mp4,57,2.85,18,23.2,-0.05,0.97,1.56,0.081,6.7,17.9,NORMAL,NORMAL,22,136.43
seq_02_normal_flow_b.mp4,58,2.9,18,23.2,-0.12,0.98,1.45,0.049,4.7,17.8,NORMAL,NORMAL,22,135.85
seq_02_normal_flow_b.mp4,59,2.95,18,23.2,-0.08,0.88,1.58,0.052,5.0,17.7,NORMAL,NORMAL,22,134.2
seq_02_normal_flow_b.mp4,60,3.0,18,23.2,-0.03,0.93,1.53,0.077,6.3,17.6,NORMAL,NORMAL,22,137.91
seq_02_normal_flow_b.mp4,61,3.05,18,23.2,-0.03,1.01,1.73,0.025,2.4,17.5,NORMAL,NORMAL,22,138.17
seq_02_normal_flow_b.mp4,62,3.1,18,23.2,0.01,0.98,1.74,0.061,5.6,17.4,NORMAL,NORMAL,22,134.0
seq_02_normal_flow_b.mp4,63,3.15,18,23.2,0.05,0.94,1.67,0.081,6.8,17.3,NORMAL,NORMAL,22,128.24
seq_02_normal_flow_b.mp4,64,3.2,18,23.2,0.03,0.93,1.4,0.061,5.4,17.2,NORMAL,NORMAL,22,138.57
seq_02_normal_flow_b.mp4,65,3.25,18,23.3,0.11,0.92,1.43,0.054,5.3,17.1,NORMAL,NORMAL,22,136.29
seq_02_normal_flow_b.mp4,66,3.3,17,22.1,-1.09,1.27,8.44,0.074,20.8,17.1,NORMAL,NORMAL,22,137.65
seq_02_normal_flow_b.mp4,67,3.35,17,22.1,-1.08,0.9,1.35,0.063,6.1,16.9,NORMAL,NORMAL,22,136.74
seq_02_normal_flow_b.mp4,68,3.4,17,22.1,-1.05,0.95,1.7,0.018,1.8,16.8,NORMAL,NORMAL,22,140.28
seq_02_normal_flow_b.mp4,69,3.45,17,22.1,-1.05,0.95,1.54,0.066,6.0,16.7,NORMAL,NORMAL,22,141.38
seq_02_normal_flow_b.mp4,70,3.5,17,22.2,-1.02,0.87,1.39,0.078,7.3,16.6,NORMAL,NORMAL,22,143.62
seq_02_normal_flow_b.mp4,71,3.55,17,22.1,-1.06,0.91,1.4,0.035,3.0,16.5,NORMAL,NORMAL,22,134.89
seq_02_normal_flow_b.mp4,72,3.6,17,22.2,-1.03,0.89,1.3,0.083,7.9,16.4,NORMAL,NORMAL,22,143.92
seq_02_normal_flow_b.mp4,73,3.65,17,22.2,-1.06,0.93,1.44,0.043,3.8,16.3,NORMAL,NORMAL,22,137.48
seq_02_normal_flow_b.mp4,74,3.7,17,22.2,-1.06,0.95,1.52,0.057,5.1,16.2,NORMAL,NORMAL,22,139.21
seq_02_normal_flow_b.mp4,75,3.75,17,22.2,0.15,0.93,1.6,0.025,2.1,16.1,NORMAL,NORMAL,22,144.05
seq_02_normal_flow_b.mp4,76,3.8,16,20.9,-1.18,1.27,7.81,0.094,18.7,16.0,NORMAL,NORMAL,22,138.41
seq_02_normal_flow_b.mp4,77,3.85,16,20.9,-1.17,0.93,1.52,0.045,4.5,15.9,NORMAL,NORMAL,22,137.56
seq_02_normal_flow_b.mp4,78,3.9,17,21.1,-1.0,0.93,1.47,0.046,4.0,15.8,NORMAL,NORMAL,22,140.95
seq_02_normal_flow_b.mp4,79,3.95,17,21.1,-1.1,0.96,1.61,0.071,6.5,15.7,NORMAL,NORMAL,22,137.74
seq_02_normal_flow_b.mp4,80,4.0,17,21.1,-1.03,0.93,1.52,0.038,3.2,15.5,NORMAL,NORMAL,22,135.08
seq_02_normal_flow_b.mp4,81,4.05,17,21.1,-1.06,0.93,1.58,0.054,4.8,15.4,NORMAL,NORMAL,22,137.58
seq_02_normal_flow_b.mp4,82,4.1,17,21.1,-1.11,0.97,1.7,0.012,1.2,15.3,NORMAL,NORMAL,22,137.01
seq_02_normal_flow_b.mp4,83,4.15,17,21.1,-1.08,0.95,1.55,0.06,6.0,15.2,NORMAL,NORMAL,22,137.23
seq_02_normal_flow_b.mp4,84,4.2,17,21.1,-1.07,0.93,1.59,0.094,7.5,15.1,NORMAL,NORMAL,22,140.31
seq_02_normal_flow_b.mp4,85,4.25,17,21.1,0.18,0.98,1.63,0.037,3.2,15.0,NORMAL,NORMAL,22,134.79
seq_02_normal_flow_b.mp4,86,4.3,17,21.2,0.21,0.92,1.63,0.064,6.0,14.8,NORMAL,NORMAL,22,138.96
seq_02_normal_flow_b.mp4,87,4.35,17,21.1,-0.02,0.96,1.49,0.067,6.0,14.7,NORMAL,NORMAL,22,133.25
seq_02_normal_flow_b.mp4,88,4.4,17,21.1,0.01,0.96,1.57,0.044,4.2,14.6,NORMAL,NORMAL,22,137.63
seq_02_normal_flow_b.mp4,89,4.45,17,21.1,0.05,0.89,1.38,0.073,6.3,14.5,NORMAL,NORMAL,22,132.15
seq_02_normal_flow_b.mp4,90,4.5,17,21.1,0.0,0.95,1.56,0.037,3.3,14.3,NORMAL,NORMAL,22,143.22
seq_02_normal_flow_b.mp4,91,4.55,17,21.2,0.07,0.86,1.46,0.07,6.6,14.2,NORMAL,NORMAL,22,127.39
seq_02_normal_flow_b.mp4,92,4.6,17,21.1,0.01,0.95,1.37,0.05,4.5,14.1,NORMAL,NORMAL,22,131.89
seq_02_normal_flow_b.mp4,93,4.65,17,21.2,0.02,0.89,1.38,0.1,8.6,14.0,NORMAL,NORMAL,22,127.37
seq_02_normal_flow_b.mp4,94,4.7,17,21.1,0.06,0.9,1.38,0.046,4.4,13.9,NORMAL,NORMAL,22,137.62
seq_02_normal_flow_b.mp4,95,4.75,16,21.0,-0.18,0.98,1.75,0.036,3.9,13.7,NORMAL,NORMAL,22,140.36
seq_02_normal_flow_b.mp4,96,4.8,16,21.0,-0.13,0.89,1.52,0.043,4.0,13.6,NORMAL,NORMAL,22,134.31
seq_02_normal_flow_b.mp4,97,4.85,16,21.0,-0.12,0.88,1.5,0.065,5.4,13.5,NORMAL,NORMAL,22,136.67
seq_02_normal_flow_b.mp4,98,4.9,16,20.9,-0.21,0.91,1.46,0.065,5.9,13.3,NORMAL,NORMAL,22,134.74
seq_02_normal_flow_b.mp4,99,4.95,15,19.8,-1.34,1.55,15.84,0.097,30.4,13.3,NORMAL,NORMAL,22,135.29
seq_02_normal_flow_b.mp4,100,5.0,15,19.8,-1.37,0.94,1.56,0.023,2.4,13.2,NORMAL,NORMAL,22,137.27
seq_02_normal_flow_b.mp4,101,5.05,15,19.8,-1.29,1.0,1.68,0.047,3.8,13.2,NORMAL,NORMAL,22,129.19
seq_02_normal_flow_b.mp4,102,5.1,15,19.8,-1.37,0.92,1.48,0.068,6.0,13.2,NORMAL,NORMAL,22,140.4
seq_02_normal_flow_b.mp4,103,5.15,16,21.0,-0.14,1.28,7.28,0.038,3.7,13.2,NORMAL,NORMAL,22,140.07
seq_02_normal_flow_b.mp4,104,5.2,16,21.1,0.11,0.92,1.55,0.047,4.2,13.2,NORMAL,NORMAL,22,138.42
seq_02_normal_flow_b.mp4,105,5.25,16,21.1,0.11,0.97,1.5,0.037,3.8,13.2,NORMAL,NORMAL,22,132.99
seq_02_normal_flow_b.mp4,106,5.3,16,21.1,0.12,0.89,1.44,0.057,5.7,13.2,NORMAL,NORMAL,22,140.11
seq_02_normal_flow_b.mp4,107,5.35,15,19.9,-0.98,1.55,12.23,0.077,29.1,13.3,NORMAL,NORMAL,22,135.75
seq_02_normal_flow_b.mp4,108,5.4,15,19.9,0.14,1.0,1.7,0.07,5.7,13.2,NORMAL,NORMAL,22,136.04
seq_02_normal_flow_b.mp4,109,5.45,15,20.0,0.22,0.97,1.57,0.044,3.9,13.1,NORMAL,NORMAL,22,135.05
seq_02_normal_flow_b.mp4,110,5.5,14,18.8,-1.03,1.27,7.55,0.066,17.9,13.1,NORMAL,NORMAL,22,145.06
seq_02_normal_flow_b.mp4,111,5.55,14,18.9,-0.94,0.93,1.49,0.1,8.7,13.1,NORMAL,NORMAL,22,139.49
seq_02_normal_flow_b.mp4,112,5.6,14,18.9,-2.11,0.96,1.51,0.04,3.7,13.0,NORMAL,NORMAL,22,135.01
seq_02_normal_flow_b.mp4,113,5.65,14,18.9,-2.19,0.94,1.45,0.055,5.0,12.9,NORMAL,NORMAL,22,132.44
seq_02_normal_flow_b.mp4,114,5.7,14,18.9,-2.22,0.92,1.48,0.074,6.8,12.8,NORMAL,NORMAL,22,135.99
seq_02_normal_flow_b.mp4,115,5.75,14,19.0,-2.11,0.9,1.68,0.06,5.8,12.8,NORMAL,NORMAL,22,133.26
seq_02_normal_flow_b.mp4,116,5.8,14,18.9,-1.01,0.95,1.5,0.043,3.7,12.8,NORMAL,NORMAL,22,134.21
seq_02_normal_flow_b.mp4,117,5.85,15,19.3,-0.62,0.92,1.28,0.056,5.4,12.7,NORMAL,NORMAL,22,125.51
seq_02_normal_flow_b.mp4,118,5.9,12,16.1,-3.88,0.94,1.59,0.073,6.2,12.7,NORMAL,NORMAL,22,135.02
seq_02_normal_flow_b.mp4,119,5.95,13,16.4,-2.43,0.95,1.37,0.027,2.8,12.7,NORMAL,NORMAL,22,133.91
seq_02_normal_flow_b.mp4,120,6.0,13,16.4,-2.43,0.98,1.65,0.053,4.4,12.6,NORMAL,NORMAL,22,130.87
seq_02_normal_flow_b.mp4,121,6.05,13,16.4,-2.46,0.89,1.25,0.051,4.4,12.6,NORMAL,NORMAL,22,126.7
seq_02_normal_flow_b.mp4,122,6.1,13,16.4,-2.45,0.87,1.17,0.054,4.6,12.5,NORMAL,NORMAL,22,132.11
seq_02_normal_flow_b.mp4,123,6.15,14,19.1,0.22,0.9,1.31,0.057,5.1,12.5,NORMAL,NORMAL,22,133.31
seq_02_normal_flow_b.mp4,124,6.2,13,16.5,-2.45,0.88,1.39,0.06,5.4,12.5,NORMAL,NORMAL,22,131.04
seq_02_normal_flow_b.mp4,125,6.25,13,18.1,-0.87,1.54,14.2,0.106,39.1,12.5,NORMAL,NORMAL,22,129.39
seq_02_normal_flow_b.mp4,126,6.3,12,15.5,-3.79,0.98,1.52,0.045,4.0,12.4,NORMAL,NORMAL,22,135.07
seq_02_normal_flow_b.mp4,127,6.35,13,18.1,1.99,0.89,1.48,0.057,5.1,12.4,NORMAL,NORMAL,22,130.07
seq_02_normal_flow_b.mp4,128,6.4,12,15.6,-0.8,0.94,1.49,0.096,8.1,12.4,NORMAL,NORMAL,22,134.71
seq_02_normal_flow_b.mp4,129,6.45,13,18.2,1.75,0.91,1.48,0.034,2.8,12.4,NORMAL,NORMAL,22,137.57
seq_02_normal_flow_b.mp4,130,6.5,13,18.3,1.87,0.95,1.49,0.04,4.3,12.4,NORMAL,NORMAL,22,135.13
seq_02_normal_flow_b.mp4,131,6.55,13,18.3,1.85,0.97,1.47,0.05,4.8,12.4,NORMAL,NORMAL,22,131.53
seq_02_normal_flow_b.mp4,132,6.6,13,18.4,-0.72,0.92,1.48,0.068,5.4,12.4,NORMAL,NORMAL,22,132.77
seq_02_normal_flow_b.mp4,133,6.65,14,19.6,3.11,1.24,7.06,0.048,6.3,12.6,NORMAL,NORMAL,22,135.7
seq_02_normal_flow_b.mp4,134,6.7,14,19.8,1.69,0.91,1.48,0.049,4.9,12.9,NORMAL,NORMAL,22,137.95
seq_02_normal_flow_b.mp4,135,6.75,14,19.9,4.32,0.9,1.65,0.083,6.9,13.4,NORMAL,NORMAL,22,141.32
seq_02_normal_flow_b.mp4,136,6.8,14,19.9,1.78,0.94,1.65,0.042,3.9,14.0,NORMAL,NORMAL,22,135.07
seq_02_normal_flow_b.mp4,137,6.85,14,20.0,4.4,1.01,1.82,0.065,5.9,14.2,NORMAL,NORMAL,22,129.03
seq_02_normal_flow_b.mp4,138,6.9,15,20.0,1.78,0.9,1.41,0.067,5.6,14.5,NORMAL,NORMAL,22,129.94
seq_02_normal_flow_b.mp4,139,6.95,15,20.0,1.68,0.92,1.46,0.054,4.6,14.5,NORMAL,NORMAL,22,137.33
seq_02_normal_flow_b.mp4,140,7.0,15,20.0,1.72,0.93,1.49,0.033,3.3,14.4,NORMAL,NORMAL,22,136.33
seq_02_normal_flow_b.mp4,141,7.05,15,20.1,1.73,0.92,1.54,0.076,7.3,14.4,NORMAL,NORMAL,22,133.34
seq_02_normal_flow_b.mp4,142,7.1,15,20.1,0.49,1.0,1.51,0.047,4.4,14.5,NORMAL,NORMAL,22,122.92
seq_02_normal_flow_b.mp4,143,7.15,15,20.2,0.39,0.83,1.15,0.042,3.8,14.2,NORMAL,NORMAL,22,134.86
seq_02_normal_flow_b.mp4,144,7.2,15,20.2,0.38,0.89,1.25,0.067,6.3,14.0,NORMAL,NORMAL,22,135.99
seq_02_normal_flow_b.mp4,145,7.25,15,21.0,1.14,0.9,1.56,0.043,5.7,13.7,NORMAL,NORMAL,22,139.14
seq_02_normal_flow_b.mp4,146,7.3,16,22.2,2.27,1.23,10.86,0.078,5.3,13.7,NORMAL,NORMAL,22,128.78
seq_02_normal_flow_b.mp4,147,7.35,16,22.3,2.32,0.94,1.38,0.07,6.8,13.5,NORMAL,NORMAL,22,139.52
seq_02_normal_flow_b.mp4,148,7.4,16,22.2,2.25,0.89,1.34,0.029,2.8,13.5,NORMAL,NORMAL,22,135.41
seq_02_normal_flow_b.mp4,149,7.45,17,22.2,2.21,0.89,1.54,0.069,6.5,13.6,NORMAL,NORMAL,22,138.9
seq_02_normal_flow_b.mp4,150,7.5,17,22.1,2.05,0.98,1.67,0.034,3.3,13.6,NORMAL,NORMAL,22,144.85
seq_02_normal_flow_b.mp4,151,7.55,17,22.2,2.05,0.9,1.48,0.04,3.7,13.7,NORMAL,NORMAL,22,140.1
seq_02_normal_flow_b.mp4,152,7.6,17,22.2,2.04,0.95,1.82,0.059,5.1,13.9,NORMAL,NORMAL,22,143.0
seq_02_normal_flow_b.mp4,153,7.65,17,22.2,1.99,0.95,1.54,0.058,5.4,14.0,NORMAL,NORMAL,22,131.31
seq_02_normal_flow_b.mp4,154,7.7,17,22.2,1.18,0.96,1.4,0.054,5.1,14.1,NORMAL,NORMAL,22,143.43
seq_02_normal_flow_b.mp4,155,7.75,16,21.1,-1.18,1.29,8.65,0.074,22.5,13.9,NORMAL,NORMAL,22,138.14
seq_02_normal_flow_b.mp4,156,7.8,16,21.0,-1.27,0.96,1.38,0.065,6.0,13.5,NORMAL,NORMAL,22,136.22
seq_02_normal_flow_b.mp4,157,7.85,15,19.9,-2.37,1.28,6.76,0.059,11.9,13.0,NORMAL,NORMAL,22,143.64
seq_02_normal_flow_b.mp4,158,7.9,15,19.9,-2.36,0.95,1.53,0.054,4.9,12.5,NORMAL,NORMAL,22,142.05
seq_02_normal_flow_b.mp4,159,7.95,15,19.9,-2.27,0.92,1.52,0.043,3.8,12.0,NORMAL,NORMAL,22,136.09
seq_02_normal_flow_b.mp4,160,8.0,15,19.9,-2.28,0.87,1.48,0.024,2.6,12.0,NORMAL,NORMAL,22,135.37
seq_02_normal_flow_b.mp4,161,8.05,15,19.9,-2.26,0.95,1.78,0.089,8.3,12.0,NORMAL,NORMAL,22,139.05
seq_02_normal_flow_b.mp4,162,8.1,15,19.9,-2.37,0.96,1.59,0.053,5.2,12.0,NORMAL,NORMAL,22,131.56
seq_02_normal_flow_b.mp4,163,8.15,16,19.9,-2.3,1.0,1.96,0.051,4.5,11.9,NORMAL,NORMAL,22,136.06
seq_02_normal_flow_b.mp4,164,8.2,16,19.9,-1.13,0.95,1.51,0.037,3.7,11.9,NORMAL,NORMAL,22,136.65
seq_02_normal_flow_b.mp4,165,8.25,16,19.9,-1.08,0.94,1.51,0.077,6.5,11.8,NORMAL,NORMAL,22,139.01
seq_02_normal_flow_b.mp4,166,8.3,16,20.0,0.1,0.87,1.44,0.11,9.7,11.8,NORMAL,NORMAL,22,139.59
seq_02_normal_flow_b.mp4,167,8.35,17,21.0,1.1,1.23,8.26,0.024,2.5,11.8,NORMAL,NORMAL,22,135.69
seq_02_normal_flow_b.mp4,168,8.4,17,21.0,1.15,0.95,1.57,0.077,6.8,11.8,NORMAL,NORMAL,22,140.14
seq_02_normal_flow_b.mp4,169,8.45,17,21.1,1.23,0.86,1.34,0.079,7.2,11.8,NORMAL,NORMAL,22,126.44
seq_02_normal_flow_b.mp4,170,8.5,17,21.1,1.16,0.91,1.19,0.024,1.9,11.8,NORMAL,NORMAL,22,139.92
seq_02_normal_flow_b.mp4,171,8.55,17,21.1,1.29,0.93,1.28,0.083,7.9,11.8,NORMAL,NORMAL,22,134.71
seq_02_normal_flow_b.mp4,172,8.6,17,21.2,1.3,0.93,1.77,0.032,3.3,12.1,NORMAL,NORMAL,22,138.04
seq_02_normal_flow_b.mp4,173,8.65,17,21.2,1.28,0.81,1.13,0.035,3.3,12.4,NORMAL,NORMAL,22,129.21
seq_02_normal_flow_b.mp4,174,8.7,17,21.2,1.28,0.95,1.52,0.074,6.2,12.7,NORMAL,NORMAL,22,131.07
seq_02_normal_flow_b.mp4,175,8.75,17,21.2,1.26,0.97,1.6,0.054,5.5,13.0,NORMAL,NORMAL,22,134.69
seq_02_normal_flow_b.mp4,176,8.8,17,21.4,0.42,0.94,1.75,0.043,3.8,13.0,NORMAL,NORMAL,22,136.39
seq_02_normal_flow_b.mp4,177,8.85,17,21.4,0.39,0.97,1.74,0.054,4.9,12.9,NORMAL,NORMAL,22,131.76
seq_02_normal_flow_b.mp4,178,8.9,17,21.5,0.37,0.96,1.82,0.063,5.9,12.8,NORMAL,NORMAL,22,129.46
seq_02_normal_flow_b.mp4,179,8.95,16,19.6,-1.49,0.96,1.44,0.039,3.5,12.5,NORMAL,NORMAL,22,134.71
seq_02_normal_flow_b.mp4,180,9.0,17,21.4,0.27,0.91,1.51,0.076,6.9,12.4,NORMAL,NORMAL,22,124.5
seq_02_normal_flow_b.mp4,181,9.05,17,21.5,0.25,0.97,1.51,0.025,2.6,12.3,NORMAL,NORMAL,22,132.64
seq_02_normal_flow_b.mp4,182,9.1,17,21.5,0.3,0.93,1.51,0.057,6.2,12.2,NORMAL,NORMAL,22,133.66
seq_02_normal_flow_b.mp4,183,9.15,17,21.5,0.29,0.93,1.36,0.039,3.6,12.1,NORMAL,NORMAL,22,134.9
seq_02_normal_flow_b.mp4,184,9.2,17,21.5,0.32,0.89,1.41,0.038,3.6,12.0,NORMAL,NORMAL,22,129.82
seq_02_normal_flow_b.mp4,185,9.25,16,19.7,-1.64,0.98,1.75,0.05,4.7,11.7,NORMAL,NORMAL,22,133.73
seq_02_normal_flow_b.mp4,186,9.3,17,21.7,0.28,1.01,2.85,0.123,16.9,11.8,NORMAL,NORMAL,22,129.22
seq_02_normal_flow_b.mp4,187,9.35,17,21.7,0.26,0.98,1.57,0.048,4.3,11.8,NORMAL,NORMAL,22,136.7
seq_02_normal_flow_b.mp4,188,9.4,16,20.6,1.04,1.16,6.15,0.074,16.6,11.8,NORMAL,NORMAL,22,135.1
seq_02_normal_flow_b.mp4,189,9.45,15,19.3,-2.06,1.21,4.88,0.054,10.2,11.9,NORMAL,NORMAL,22,131.26
seq_02_normal_flow_b.mp4,190,9.5,15,19.3,-2.13,0.86,1.4,0.122,10.5,11.9,NORMAL,NORMAL,22,143.56
seq_02_normal_flow_b.mp4,191,9.55,15,19.3,-2.16,0.93,1.43,0.054,5.0,11.8,NORMAL,NORMAL,22,138.21
seq_02_normal_flow_b.mp4,192,9.6,15,19.3,-2.16,0.88,1.53,0.024,2.4,11.8,NORMAL,NORMAL,22,137.49
seq_02_normal_flow_b.mp4,193,9.65,15,19.4,-2.2,0.92,1.39,0.049,4.4,11.8,NORMAL,NORMAL,22,133.19
seq_02_normal_flow_b.mp4,194,9.7,15,19.3,-0.4,0.87,1.28,0.063,5.9,11.8,NORMAL,NORMAL,22,143.19
seq_02_normal_flow_b.mp4,195,9.75,15,19.3,-2.42,0.88,1.31,0.04,3.6,11.7,NORMAL,NORMAL,22,139.37
seq_02_normal_flow_b.mp4,196,9.8,17,20.9,-0.8,1.23,11.39,0.054,3.8,11.8,NORMAL,NORMAL,22,137.12
seq_02_normal_flow_b.mp4,197,9.85,17,20.9,0.24,0.89,1.53,0.085,6.9,11.7,NORMAL,NORMAL,22,139.07
seq_02_normal_flow_b.mp4,198,9.9,18,22.0,2.7,1.15,4.48,0.06,4.4,11.7,NORMAL,NORMAL,22,129.5
seq_02_normal_flow_b.mp4,199,9.95,18,22.0,2.66,0.91,1.3,0.061,5.6,11.7,NORMAL,NORMAL,22,139.25
seq_03_bottleneck_a.mp4,0,0.0,17,23.8,4.47,9.43,23.52,0.924,87.3,16.1,NORMAL,NORMAL,22,147.2
seq_03_bottleneck_a.mp4,1,0.05,16,19.9,0.6,0.88,1.39,0.942,96.0,16.8,NORMAL,NORMAL,22,137.89
seq_03_bottleneck_a.mp4,2,0.1,16,19.9,0.52,0.89,1.51,0.973,95.8,17.5,NORMAL,NORMAL,22,131.18
seq_03_bottleneck_a.mp4,3,0.15,16,19.8,0.45,0.95,1.51,0.942,96.0,18.2,NORMAL,NORMAL,22,134.55
seq_03_bottleneck_a.mp4,4,0.2,16,19.7,0.4,0.86,1.42,0.899,86.8,18.8,NORMAL,NORMAL,22,127.82
seq_03_bottleneck_a.mp4,5,0.25,16,22.7,1.75,0.93,1.58,0.811,83.7,19.3,NORMAL,NORMAL,22,136.5
seq_03_bottleneck_a.mp4,6,0.3,16,22.5,1.66,0.85,1.56,0.942,90.2,19.7,NORMAL,NORMAL,22,139.46
seq_03_bottleneck_a.mp4,7,0.35,16,22.5,0.43,0.86,1.41,0.864,85.6,20.2,NORMAL,NORMAL,22,131.2
seq_03_bottleneck_a.mp4,8,0.4,16,22.5,0.46,0.83,1.34,0.893,90.0,20.6,NORMAL,NORMAL,22,145.19
seq_03_bottleneck_a.mp4,9,0.45,16,22.5,-1.27,0.89,1.35,0.981,96.6,14.6,NORMAL,NORMAL,22,136.35
seq_03_bottleneck_a.mp4,10,0.5,16,22.6,2.65,0.87,1.37,0.853,86.6,15.0,NORMAL,NORMAL,22,134.03
seq_03_bottleneck_a.mp4,11,0.55,16,22.8,2.98,0.94,1.78,0.954,91.5,15.6,NORMAL,NORMAL,22,138.42
seq_03_bottleneck_a.mp4,12,0.6,16,23.0,3.24,0.84,1.21,0.875,89.0,16.3,NORMAL,NORMAL,22,131.45
seq_03_bottleneck_a.mp4,13,0.65,15,23.5,3.87,0.9,1.61,0.898,92.2,17.0,NORMAL,NORMAL,22,138.23
seq_03_bottleneck_a.mp4,14,0.7,14,23.3,0.59,0.86,1.38,0.92,90.9,17.5,NORMAL,NORMAL,22,127.49
seq_03_bottleneck_a.mp4,15,0.75,13,23.0,0.45,0.86,1.47,0.933,91.6,18.0,NORMAL,NORMAL,22,133.11
seq_03_bottleneck_a.mp4,16,0.8,13,23.1,0.6,0.89,1.47,0.944,95.8,18.6,NORMAL,NORMAL,22,134.91
seq_03_bottleneck_a.mp4,17,0.85,14,22.4,-0.08,0.87,1.56,0.807,74.4,19.0,NORMAL,NORMAL,22,138.79
seq_03_bottleneck_a.mp4,18,0.9,14,22.4,-0.14,0.85,1.45,0.967,97.3,19.6,NORMAL,NORMAL,22,136.01
seq_03_bottleneck_a.mp4,19,0.95,15,21.9,-0.75,0.92,1.65,0.907,90.6,20.2,NORMAL,NORMAL,22,134.16
seq_03_bottleneck_a.mp4,20,1.0,15,21.7,-1.18,0.89,1.43,0.889,93.8,20.6,NORMAL,NORMAL,22,145.66
seq_03_bottleneck_a.mp4,21,1.05,15,21.9,-1.17,0.85,1.26,0.921,93.1,21.0,NORMAL,NORMAL,22,129.27
seq_03_bottleneck_a.mp4,22,1.1,15,22.1,-1.46,0.8,1.3,0.906,93.4,21.4,NORMAL,NORMAL,22,131.84
seq_03_bottleneck_a.mp4,23,1.15,15,22.3,-0.93,0.83,1.41,0.974,98.5,22.0,NORMAL,NORMAL,22,128.96
seq_03_bottleneck_a.mp4,24,1.2,15,22.7,-0.34,0.79,1.15,0.935,94.7,22.5,NORMAL,NORMAL,22,135.67
seq_03_bottleneck_a.mp4,25,1.25,15,23.0,-0.11,0.83,1.41,0.883,92.8,23.0,NORMAL,NORMAL,22,133.27
seq_03_bottleneck_a.mp4,26,1.3,16,23.6,1.22,0.84,1.46,0.969,94.6,23.6,NORMAL,NORMAL,22,133.37
seq_03_bottleneck_a.mp4,27,1.35,17,23.1,0.73,0.9,1.49,0.924,92.1,24.1,NORMAL,NORMAL,22,135.4
seq_03_bottleneck_a.mp4,28,1.4,17,23.3,1.45,0.92,1.47,0.962,94.7,24.7,NORMAL,NORMAL,22,138.34
seq_03_bottleneck_a.mp4,29,1.45,17,23.4,1.7,0.82,1.58,0.943,94.4,25.3,NORMAL,NORMAL,22,135.27
seq_03_bottleneck_a.mp4,30,1.5,17,23.6,1.72,0.88,1.39,0.893,89.7,25.9,NORMAL,NORMAL,22,135.43
seq_03_bottleneck_a.mp4,31,1.55,17,23.8,1.71,0.86,1.28,0.974,97.7,26.6,NORMAL,NORMAL,22,129.5
seq_03_bottleneck_a.mp4,32,1.6,17,23.9,1.57,0.9,1.47,0.892,85.6,27.3,NORMAL,NORMAL,22,136.04
seq_03_bottleneck_a.mp4,33,1.65,17,24.1,1.48,0.9,1.55,0.852,81.1,27.9,NORMAL,NORMAL,22,140.3
seq_03_bottleneck_a.mp4,34,1.7,15,24.9,1.92,0.83,1.5,0.924,97.0,28.6,NORMAL,NORMAL,22,128.59
seq_03_bottleneck_a.mp4,35,1.75,16,24.9,1.35,0.84,1.41,0.865,86.2,29.2,NORMAL,NORMAL,22,124.93
seq_03_bottleneck_a.mp4,36,1.8,15,24.7,1.53,0.87,1.45,0.888,89.3,29.8,NORMAL,NORMAL,22,136.62
seq_03_bottleneck_a.mp4,37,1.85,15,24.4,1.14,0.94,1.5,0.984,94.8,30.4,NORMAL,NORMAL,22,133.61
seq_03_bottleneck_a.mp4,38,1.9,14,23.0,-0.36,1.13,7.12,0.923,90.0,31.1,WARNING,NORMAL,22,133.44
seq_03_bottleneck_a.mp4,39,1.95,14,22.9,-0.65,0.9,1.51,0.875,90.1,31.6,WARNING,NORMAL,22,138.46
seq_03_bottleneck_a.mp4,40,2.0,14,23.1,-0.73,0.87,1.73,0.842,85.6,32.1,WARNING,NORMAL,22,133.39
seq_03_bottleneck_a.mp4,41,2.05,14,23.1,-0.83,0.97,1.9,0.869,79.2,32.5,WARNING,NORMAL,22,129.11
seq_03_bottleneck_a.mp4,42,2.1,14,23.3,-0.84,0.93,1.61,0.915,87.3,32.9,WARNING,NORMAL,22,139.74
seq_03_bottleneck_a.mp4,43,2.15,14,23.6,-1.3,0.88,1.55,0.936,92.2,33.3,WARNING,NORMAL,22,137.47
seq_03_bottleneck_a.mp4,44,2.2,16,24.0,-0.9,0.81,1.4,0.89,90.8,33.8,WARNING,NORMAL,22,134.58
