video,frame_id,timestamp_sec,person_count,density_pct,density_change_rate,mean_motion_speed,max_motion_speed,direction_variance,flow_irregularity,heuristic_risk_score,heuristic_risk_level,ground_truth_risk_level,ground_truth_person_count
seq_06_steady_concourse.mp4,6,0.3,16,22.8,-29.3,0.91,1.62,0.045,4.4,59.9,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,7,0.35,17,22.8,-28.99,1.0,1.7,0.038,3.5,59.8,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,8,0.4,17,22.7,-29.44,0.92,1.51,0.057,5.2,59.5,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,9,0.45,16,22.7,-0.27,0.91,1.51,0.034,3.3,53.7,HIGH RISK,NORMAL,22
seq_06_steady_concourse.mp4,10,0.5,17,22.7,-0.17,0.96,1.63,0.044,4.1,50.8,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,11,0.55,17,22.7,-0.2,0.95,1.58,0.023,2.3,50.5,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,12,0.6,17,22.7,-0.19,0.94,1.45,0.053,5.2,50.0,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,13,0.65,17,22.6,-0.17,0.96,1.65,0.05,4.6,49.4,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,14,0.7,17,22.6,-0.17,0.9,1.47,0.068,5.7,48.9,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,15,0.75,17,22.7,-0.11,0.84,1.42,0.079,7.0,48.3,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,16,0.8,17,22.7,-0.1,0.91,1.32,0.029,2.6,47.7,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,17,0.85,17,22.7,0.03,0.89,1.43,0.073,6.9,47.2,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,18,0.9,17,22.7,0.02,0.88,1.41,0.058,5.0,46.7,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,19,0.95,17,22.8,0.06,0.91,1.44,0.055,5.1,46.2,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,20,1.0,17,22.8,0.11,0.94,1.63,0.054,4.5,45.8,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,21,1.05,17,22.9,0.19,0.89,1.35,0.031,3.1,45.3,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,22,1.1,17,23.0,0.32,0.82,1.31,0.052,5.2,44.8,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,23,1.15,17,23.0,0.37,0.91,1.35,0.067,6.3,44.4,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,24,1.2,17,23.0,0.33,0.96,1.46,0.036,3.1,43.9,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,25,1.25,17,23.1,0.39,0.92,1.48,0.043,4.1,43.3,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,26,1.3,16,22.7,-0.02,0.85,1.22,0.027,2.6,42.9,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,27,1.35,16,22.7,-0.03,0.92,1.4,0.048,4.6,42.5,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,28,1.4,16,22.8,0.03,0.86,1.24,0.045,3.9,42.0,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,29,1.45,16,22.8,-0.02,0.91,1.39,0.037,3.4,41.7,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,30,1.5,17,23.1,0.2,0.89,1.46,0.084,7.4,41.3,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,31,1.55,17,23.1,0.14,0.9,1.47,0.018,1.8,40.9,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,32,1.6,17,23.1,0.13,0.99,1.89,0.077,6.6,40.7,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,33,1.65,16,23.1,0.1,0.98,1.81,0.03,2.7,40.1,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,34,1.7,16,23.1,0.08,0.89,1.45,0.067,6.3,39.5,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,35,1.75,16,23.1,0.39,0.96,1.66,0.043,3.8,39.2,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,36,1.8,16,23.2,0.49,0.95,1.62,0.036,3.3,38.9,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,37,1.85,16,23.1,0.31,0.97,1.49,0.041,3.8,38.5,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,38,1.9,16,23.2,0.38,0.9,1.5,0.024,2.5,38.0,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,39,1.95,16,23.2,0.12,0.94,1.49,0.056,5.4,37.7,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,40,2.0,17,23.2,0.15,0.87,1.39,0.052,4.8,37.1,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,41,2.05,17,23.3,0.22,0.86,1.28,0.068,6.7,36.5,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,42,2.1,17,23.3,0.21,0.94,1.31,0.034,3.1,35.9,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,43,2.15,17,23.3,0.16,0.87,1.35,0.041,4.1,35.4,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,44,2.2,17,23.3,0.19,0.9,1.52,0.062,5.2,35.0,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,45,2.25,17,23.3,0.15,0.89,1.45,0.026,2.4,34.5,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,46,2.3,17,23.4,0.31,0.9,1.34,0.075,7.1,34.1,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,47,2.35,17,23.4,0.21,0.92,1.38,0.054,5.7,33.6,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,48,2.4,17,23.4,0.21,0.9,1.21,0.06,5.8,33.1,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,49,2.45,17,23.4,0.17,0.92,1.26,0.039,3.6,32.7,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,50,2.5,17,23.4,0.11,0.9,1.36,0.038,3.1,32.2,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,51,2.55,17,23.5,0.16,0.85,1.25,0.075,6.7,31.9,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,52,2.6,17,23.5,0.17,0.88,1.23,0.063,6.2,31.4,WARNING,NORMAL,22
seq_06_steady_concourse.mp4,53,2.65,17,23.5,0.17,0.88,1.2,0.029,2.6,30.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,54,2.7,17,23.5,0.17,0.91,1.24,0.033,3.4,30.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,55,2.75,17,23.5,0.07,0.87,1.62,0.02,2.1,29.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,56,2.8,16,22.6,-0.78,0.99,1.63,0.045,5.6,29.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,57,2.85,16,22.6,-0.81,0.94,1.68,0.049,5.1,29.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,58,2.9,16,22.6,-0.81,0.95,1.61,0.037,3.5,28.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,59,2.95,16,22.6,-0.84,0.9,1.49,0.09,7.7,28.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,60,3.0,16,22.6,-0.89,0.98,1.55,0.025,2.4,27.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,61,3.05,16,22.6,-0.88,0.89,1.45,0.036,3.0,27.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,62,3.1,16,22.6,-0.87,0.95,1.51,0.045,4.0,26.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,63,3.15,16,22.5,-0.97,0.92,1.46,0.063,5.5,26.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,64,3.2,17,22.7,-0.76,0.91,1.45,0.08,7.0,25.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,65,3.25,16,22.9,0.32,0.96,1.46,0.035,3.4,25.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,66,3.3,16,21.7,-0.92,0.94,2.21,0.096,11.4,24.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,67,3.35,16,21.6,-1.02,0.84,1.38,0.061,5.6,24.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,68,3.4,17,21.7,-0.89,0.96,1.53,0.035,3.3,23.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,69,3.45,17,21.7,-0.88,0.92,1.45,0.073,6.5,23.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,70,3.5,17,21.7,-0.88,0.88,1.55,0.072,6.5,22.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,71,3.55,17,21.7,-0.87,0.84,1.34,0.04,3.9,22.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,72,3.6,17,21.7,-0.81,0.89,1.2,0.031,3.6,21.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,73,3.65,17,21.6,-1.08,0.89,1.37,0.088,7.3,21.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,74,3.7,17,21.7,-1.23,0.9,1.34,0.045,4.0,20.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,75,3.75,16,20.4,-1.31,0.96,2.17,0.075,9.1,20.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,76,3.8,15,19.2,-2.42,1.5,12.17,0.065,24.4,20.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,77,3.85,15,19.2,-2.53,0.86,1.16,0.073,6.6,19.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,78,3.9,15,19.2,-2.54,0.89,1.22,0.029,2.6,19.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,79,3.95,15,19.1,-2.57,0.82,1.37,0.022,1.9,18.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,80,4.0,15,19.1,-2.6,0.94,1.64,0.073,7.1,18.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,81,4.05,14,19.1,-2.67,1.0,1.61,0.023,2.2,18.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,82,4.1,14,19.1,-2.56,0.89,1.72,0.062,5.5,17.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,83,4.15,14,19.0,-2.67,0.97,1.57,0.076,7.2,17.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,84,4.2,14,19.0,-1.36,0.93,1.75,0.043,4.4,16.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,85,4.25,14,18.9,-0.22,0.97,1.5,0.047,4.2,16.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,86,4.3,13,18.9,-0.3,0.92,1.45,0.065,5.8,15.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,87,4.35,13,18.9,-0.3,0.94,1.53,0.015,1.6,15.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,88,4.4,13,19.1,-0.04,0.95,1.45,0.07,6.1,15.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,89,4.45,12,18.9,-0.23,0.89,1.39,0.067,6.4,15.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,90,4.5,12,18.8,-0.28,0.85,1.4,0.054,5.2,14.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,91,4.55,12,18.8,-0.26,0.93,1.45,0.084,7.2,14.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,92,4.6,12,18.9,-0.15,0.87,1.27,0.07,6.1,14.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,93,4.65,11,17.7,-1.33,1.5,10.3,0.116,30.2,14.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,94,4.7,11,17.7,-1.25,0.88,1.39,0.042,3.7,13.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,95,4.75,12,17.8,-1.1,0.84,1.41,0.065,6.2,13.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,96,4.8,12,17.6,-1.25,0.95,1.39,0.042,3.6,13.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,97,4.85,12,17.7,-1.42,0.93,1.2,0.035,3.4,13.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,98,4.9,12,17.7,-1.21,0.83,1.1,0.051,4.5,12.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,99,4.95,12,17.6,-1.17,0.9,1.52,0.075,6.0,12.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,100,5.0,12,17.6,-1.25,0.92,1.2,0.048,4.4,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,101,5.05,12,17.5,-1.34,0.92,1.56,0.056,4.6,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,102,5.1,12,17.5,-0.14,0.8,1.04,0.074,6.3,12.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,103,5.15,12,17.6,-0.12,0.92,1.25,0.044,4.0,12.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,104,5.2,13,18.6,0.85,1.25,7.35,0.043,8.7,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,105,5.25,13,18.6,0.97,0.93,1.73,0.038,3.9,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,106,5.3,13,18.5,0.85,0.89,1.58,0.03,2.8,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,107,5.35,13,18.5,0.86,0.93,1.53,0.107,9.3,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,108,5.4,13,18.5,0.91,0.96,1.84,0.038,3.5,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,109,5.45,13,18.6,0.98,1.0,1.82,0.043,4.1,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,110,5.5,13,18.5,0.94,0.94,1.48,0.039,3.9,12.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,111,5.55,13,18.5,0.92,0.95,1.59,0.047,4.6,13.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,112,5.6,13,18.4,0.82,0.93,1.52,0.028,3.0,13.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,113,5.65,13,18.5,-0.15,0.94,1.5,0.045,4.2,13.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,114,5.7,12,17.1,-1.48,1.72,12.8,0.123,10.1,12.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,115,5.75,12,17.1,-1.42,0.85,1.36,0.051,4.5,12.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,116,5.8,13,18.2,-0.28,1.29,6.44,0.051,5.0,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,117,5.85,13,18.3,-0.26,0.91,1.57,0.049,4.5,12.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,118,5.9,13,18.2,-0.36,0.88,1.4,0.114,10.3,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,119,5.95,14,18.6,0.13,0.93,1.37,0.031,2.8,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,120,6.0,14,18.5,0.08,0.9,1.5,0.072,7.5,12.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,121,6.05,14,18.5,0.14,0.95,1.68,0.071,6.0,12.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,122,6.1,14,18.5,0.04,0.81,1.19,0.079,8.2,12.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,123,6.15,14,19.5,2.35,0.98,1.52,0.057,8.4,12.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,124,6.2,14,18.7,1.59,0.98,2.18,0.073,12.2,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,125,6.25,14,18.8,0.53,0.85,1.18,0.086,8.5,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,126,6.3,14,18.8,0.56,0.91,1.26,0.067,5.9,12.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,127,6.35,14,18.8,0.58,0.91,1.51,0.038,3.4,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,128,6.4,14,18.8,0.24,0.87,1.33,0.036,3.1,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,129,6.45,14,18.8,0.3,0.98,1.49,0.047,4.4,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,130,6.5,14,18.8,0.27,0.91,1.63,0.036,4.1,12.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,131,6.55,14,19.9,1.44,1.22,7.82,0.073,12.7,12.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,132,6.6,14,18.8,-0.64,1.35,11.91,0.08,28.7,12.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,133,6.65,14,18.9,0.16,0.96,1.61,0.049,4.5,12.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,134,6.7,14,18.9,0.14,0.93,1.59,0.047,4.1,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,135,6.75,14,18.9,0.06,0.9,1.46,0.05,4.5,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,136,6.8,15,18.7,-0.06,0.99,1.76,0.058,5.6,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,137,6.85,15,18.8,-0.04,0.95,1.45,0.039,3.2,12.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,138,6.9,15,18.8,-0.08,0.88,1.39,0.047,4.4,12.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,139,6.95,15,18.8,-0.01,0.92,1.56,0.054,5.1,11.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,140,7.0,15,18.8,-1.15,0.96,1.59,0.048,4.6,11.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,141,7.05,15,18.8,-0.05,0.91,1.38,0.067,6.5,11.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,142,7.1,15,18.7,-0.12,0.9,1.54,0.03,2.9,11.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,143,7.15,15,18.7,-0.19,0.92,1.47,0.076,6.6,11.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,144,7.2,15,18.7,-0.13,0.85,1.32,0.077,7.0,11.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,145,7.25,15,18.7,-0.01,0.89,1.38,0.027,2.4,11.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,146,7.3,15,18.7,-0.07,0.83,1.36,0.07,6.3,11.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,147,7.35,15,18.7,-0.04,0.89,1.17,0.047,5.3,11.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,148,7.4,15,18.7,-0.07,0.92,1.34,0.065,5.8,11.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,149,7.45,15,18.8,-0.02,0.9,1.39,0.017,1.6,11.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,150,7.5,16,19.8,1.08,0.96,2.8,0.067,8.1,11.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,151,7.55,16,19.8,1.08,0.84,1.13,0.1,9.0,11.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,152,7.6,16,19.7,1.02,0.97,1.6,0.1,13.9,11.7,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,153,7.65,16,19.7,0.95,0.89,1.25,0.04,3.6,11.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,154,7.7,16,19.6,0.93,0.87,1.58,0.047,4.3,11.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,155,7.75,16,19.6,0.92,0.95,1.73,0.093,8.5,12.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,156,7.8,16,19.6,0.92,0.85,1.26,0.031,2.6,12.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,157,7.85,15,18.2,-0.51,2.69,33.05,0.109,23.5,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,158,7.9,15,18.2,-0.57,0.91,1.4,0.072,6.3,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,159,7.95,14,17.8,-2.08,2.23,23.21,0.125,32.6,12.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,160,8.0,14,17.8,-2.01,0.94,1.52,0.065,5.2,11.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,161,8.05,14,17.8,-1.95,0.97,1.7,0.031,2.8,11.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,162,8.1,14,17.8,-1.92,0.97,1.66,0.052,4.7,11.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,163,8.15,14,17.8,-1.89,0.94,1.8,0.029,2.8,11.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,164,8.2,14,17.8,-1.88,0.93,1.66,0.053,4.9,11.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,165,8.25,14,17.7,-1.88,0.9,1.45,0.038,3.5,11.8,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,166,8.3,14,17.8,-0.45,0.9,1.55,0.073,6.5,11.4,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,167,8.35,14,17.7,-0.49,0.91,1.3,0.024,2.1,11.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,168,8.4,15,19.0,1.23,1.29,7.82,0.043,7.4,11.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,169,8.45,15,19.0,1.21,0.82,1.28,0.071,6.7,11.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,170,8.5,15,19.0,1.26,0.89,1.44,0.074,6.6,11.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,171,8.55,15,19.0,1.25,0.92,1.38,0.038,3.4,11.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,172,8.6,15,19.0,1.29,0.87,1.18,0.029,3.0,11.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,173,8.65,15,18.7,0.94,1.17,8.26,0.082,20.8,11.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,174,8.7,15,18.8,1.0,1.83,12.23,0.087,28.5,11.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,175,8.75,15,19.1,1.35,1.1,8.49,0.115,23.9,12.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,176,8.8,15,19.1,1.4,0.98,1.36,0.045,4.2,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,177,8.85,14,17.7,-1.27,1.75,15.82,0.098,28.9,12.2,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,178,8.9,14,17.8,-1.22,0.83,1.17,0.045,4.1,12.1,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,179,8.95,14,17.8,-1.29,0.89,1.38,0.039,3.3,11.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,180,9.0,14,17.8,-1.27,0.86,1.49,0.079,7.3,11.6,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,181,9.05,14,17.1,-1.94,1.8,10.74,0.04,4.4,11.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,182,9.1,14,17.1,-1.61,0.92,1.56,0.047,4.2,11.5,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,183,9.15,14,17.1,-1.66,0.96,1.67,0.038,3.4,11.3,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,184,9.2,14,17.1,-2.0,0.87,1.39,0.08,7.0,11.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,185,9.25,14,17.1,-1.99,0.91,1.5,0.009,0.7,11.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,186,9.3,14,17.1,-0.61,0.98,1.66,0.069,5.7,11.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,187,9.35,14,17.1,-0.66,0.87,1.53,0.041,3.8,11.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,188,9.4,14,17.1,-0.62,0.94,1.44,0.036,3.3,11.0,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,189,9.45,14,17.2,-0.61,0.91,1.68,0.072,6.5,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,190,9.5,14,17.2,0.06,0.87,1.6,0.018,1.7,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,191,9.55,14,17.2,0.08,0.93,1.43,0.068,6.0,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,192,9.6,14,17.2,0.09,0.82,1.18,0.063,6.0,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,193,9.65,14,17.2,0.06,0.91,1.45,0.044,3.7,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,194,9.7,14,17.2,0.06,0.88,1.4,0.032,3.6,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,195,9.75,14,17.2,0.1,0.87,1.38,0.044,4.4,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,196,9.8,14,17.2,0.09,0.87,1.47,0.039,3.9,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,197,9.85,14,17.2,0.08,0.84,1.28,0.064,5.6,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,198,9.9,15,17.7,0.52,0.85,1.26,0.063,6.4,10.9,NORMAL,NORMAL,22
seq_06_steady_concourse.mp4,199,9.95,15,17.7,0.51,0.86,1.25,0.094,8.4,11.1,NORMAL,NORMAL,22
